,dataset,model,layers,mean_accuracy,mean_weights
133,AESDD,WAV2VEC2_LARGE_XLSR,7,66.42512083053589,"[0.09729202 0.0963776  0.10584395 0.12062767 0.14177692 0.15202378
 0.14098419 0.14507385]"
134,AESDD,WAV2VEC2_LARGE_XLSR,8,66.42512083053589,"[0.08737227 0.08785575 0.0921986  0.10322639 0.12375274 0.13177748
 0.12466581 0.13056365 0.11858737]"
135,AESDD,WAV2VEC2_LARGE_XLSR,9,69.32367086410522,"[0.07959665 0.07910775 0.08503534 0.09132845 0.10860642 0.11708429
 0.11105197 0.11653473 0.10935241 0.10230203]"
136,AESDD,WAV2VEC2_LARGE_XLSR,10,55.79710006713867,"[0.07283209 0.07259287 0.07724607 0.08213963 0.09504644 0.10658472
 0.10133896 0.10689071 0.10020816 0.0956232  0.08949716]"
137,AESDD,WAV2VEC2_LARGE_XLSR,11,70.28985619544983,"[0.06644013 0.06750479 0.07072381 0.07502061 0.0861361  0.09643277
 0.09291061 0.09823562 0.09279308 0.08965059 0.08449468 0.07965726]"
138,AESDD,WAV2VEC2_LARGE_XLSR,12,62.56038546562195,"[0.06207208 0.06255119 0.06516362 0.06937001 0.0780525  0.08853959
 0.08526171 0.09102725 0.08634821 0.08307494 0.07923748 0.07521361
 0.07408784]"
139,AESDD,WAV2VEC2_LARGE_XLSR,13,76.0869562625885,"[0.056542   0.05754979 0.06109614 0.06377303 0.07080022 0.08053398
 0.07848234 0.08484295 0.08200314 0.07930673 0.07561765 0.07084061
 0.06986152 0.06874993]"
140,AESDD,WAV2VEC2_LARGE_XLSR,14,68.59903335571289,"[0.05265035 0.05295066 0.05572861 0.05840073 0.0648395  0.07293832
 0.07202737 0.07951366 0.07680209 0.07559014 0.07169995 0.06711491
 0.06668926 0.06527307 0.06778135]"
141,AESDD,WAV2VEC2_LARGE_XLSR,15,63.04347813129425,"[0.04945307 0.05050413 0.05262936 0.05511196 0.05948434 0.06858167
 0.06848071 0.07300529 0.07134121 0.06984479 0.06705921 0.06253122
 0.06195286 0.06155249 0.06435164 0.06411608]"
142,AESDD,WAV2VEC2_LARGE_XLSR,16,70.53140103816986,"[0.04633743 0.0478032  0.04955144 0.05203158 0.055289   0.06216186
 0.06447188 0.06907958 0.06716842 0.06386227 0.06206886 0.05734748
 0.0573266  0.05703657 0.06007812 0.06173158 0.0666541 ]"
143,AESDD,WAV2VEC2_LARGE_XLSR,17,50.0,"[0.04574691 0.0463178  0.04760907 0.04895242 0.05093557 0.05679405
 0.05889056 0.06340304 0.06116696 0.05914964 0.05777694 0.05398901
 0.05425648 0.05427453 0.05773698 0.05886647 0.0636413  0.06049229]"
144,AESDD,WAV2VEC2_LARGE_XLSR,18,69.56521570682526,"[0.0426716  0.04436143 0.04571096 0.04679713 0.04848553 0.0524541
 0.05541722 0.0603518  0.05753928 0.05420722 0.0532914  0.05006896
 0.0504561  0.05075754 0.05396065 0.05600584 0.06147588 0.05976405
 0.05622333]"
145,AESDD,WAV2VEC2_LARGE_XLSR,19,74.6376782655716,"[0.04162002 0.04183049 0.04292314 0.04373891 0.04495275 0.04886345
 0.05218753 0.05722578 0.05325328 0.05030842 0.04916744 0.04744174
 0.0477589  0.04800755 0.0516852  0.0552711  0.05940728 0.05786528
 0.05468665 0.0518051 ]"
146,AESDD,WAV2VEC2_LARGE_XLSR,20,74.63768124580383,"[0.04035396 0.04054378 0.04169529 0.04249507 0.04314452 0.04603493
 0.04909671 0.05343186 0.0487676  0.04683709 0.04616924 0.04516625
 0.04555367 0.04557955 0.04829961 0.05176466 0.056802   0.05600297
 0.05309966 0.05019215 0.04896947]"
147,AESDD,WAV2VEC2_LARGE_XLSR,21,70.04830837249756,"[0.03838045 0.03892997 0.03996518 0.04052803 0.04074987 0.04330036
 0.04621799 0.05138113 0.04491764 0.04321753 0.04332968 0.04229006
 0.04292382 0.04286513 0.04520598 0.04776562 0.05530849 0.05410047
 0.05303324 0.0497438  0.04873397 0.04711156]"
148,AESDD,WAV2VEC2_LARGE_XLSR,22,47.101449966430664,"[0.04263347 0.04299304 0.04307877 0.04317197 0.04322679 0.04336354
 0.04371298 0.04381417 0.04381514 0.04380042 0.04378211 0.04373255
 0.04373372 0.04379111 0.04381388 0.04395332 0.04397827 0.04398264
 0.04402807 0.04406065 0.04412856 0.04391418 0.03949067]"
149,AESDD,WAV2VEC2_LARGE_XLSR,23,39.3719807267189,"[0.0416066  0.04179902 0.04182756 0.04187684 0.04191841 0.04196238
 0.04209886 0.04213388 0.04213645 0.04212489 0.04211104 0.04208362
 0.04208436 0.04210202 0.04213823 0.04219616 0.04222105 0.04222392
 0.04224471 0.042262   0.04226799 0.04221081 0.03718906 0.03718013]"
150,AESDD,WAV2VEC2_LARGE_XLSR,24,41.06280207633972,"[0.04024644 0.04034409 0.04035968 0.04037824 0.04039536 0.04042678
 0.04051159 0.04052563 0.04052984 0.04052494 0.040518   0.04050302
 0.0405035  0.04051785 0.04052552 0.04055742 0.04056229 0.04056879
 0.04058348 0.04059204 0.04060803 0.04054075 0.03640051 0.03638593
 0.0363903 ]"
151,AESDD,WAV2VEC2_LARGE_XLSR300M,0,48.792269825935364,[array([1.])]
152,AESDD,WAV2VEC2_LARGE_XLSR300M,1,48.06763380765915,[0.32863523 0.67136475]
153,AESDD,WAV2VEC2_LARGE_XLSR300M,2,51.2077271938324,[0.21823616 0.3773423  0.40442155]
154,AESDD,WAV2VEC2_LARGE_XLSR300M,3,59.42029058933258,[0.16591401 0.25304395 0.28887293 0.29216911]
155,AESDD,WAV2VEC2_LARGE_XLSR300M,4,55.55555820465088,[0.13905565 0.18218783 0.20778365 0.22952015 0.2414527 ]
156,AESDD,WAV2VEC2_LARGE_XLSR300M,5,58.212560415267944,[0.12127709 0.1413596  0.16063064 0.18222263 0.19136216 0.20314792]
157,AESDD,WAV2VEC2_LARGE_XLSR300M,6,60.144928097724915,"[0.10342685 0.11746559 0.13235787 0.14443024 0.16368792 0.18034039
 0.15829117]"
158,AESDD,WAV2VEC2_LARGE_XLSR300M,7,64.73429799079895,"[0.09521984 0.09902941 0.11301839 0.11825176 0.1372444  0.15719694
 0.14721423 0.13282502]"
159,AESDD,WAV2VEC2_LARGE_XLSR300M,8,67.14975833892822,"[0.08603248 0.08742309 0.10005126 0.10020793 0.11740692 0.13497604
 0.1329321  0.12795566 0.1130145 ]"
160,AESDD,WAV2VEC2_LARGE_XLSR300M,9,59.42029058933258,"[0.07624999 0.07568328 0.08632967 0.08470561 0.10257934 0.12440708
 0.1163703  0.11992506 0.11155098 0.10219873]"
161,AESDD,WAV2VEC2_LARGE_XLSR300M,10,64.49275314807892,"[0.07079228 0.07103986 0.07684983 0.07418348 0.09028163 0.11016115
 0.10324712 0.10981537 0.1053946  0.09869405 0.0895406 ]"
162,AESDD,WAV2VEC2_LARGE_XLSR300M,11,67.39130318164825,"[0.06319409 0.06253998 0.06813556 0.06573116 0.07897751 0.09957504
 0.09522187 0.10276468 0.10187021 0.09522275 0.08761817 0.07914894]"
163,AESDD,WAV2VEC2_LARGE_XLSR300M,12,63.52657079696655,"[0.0585229  0.05759768 0.06206732 0.06027658 0.07263377 0.09073331
 0.08636534 0.09039802 0.09228693 0.09022935 0.08522646 0.07867373
 0.07498859]"
164,AESDD,WAV2VEC2_LARGE_XLSR300M,13,71.01449370384216,"[0.05552226 0.05446628 0.05774274 0.05558111 0.06533074 0.08170417
 0.07916838 0.0832446  0.08442561 0.08387864 0.07946154 0.07621041
 0.0729765  0.07028706]"
165,AESDD,WAV2VEC2_LARGE_XLSR300M,14,71.7391312122345,"[0.05101163 0.04977661 0.05146951 0.05070598 0.05954146 0.07357553
 0.07235564 0.07357177 0.07602404 0.07906152 0.0777732  0.07546048
 0.07130694 0.07096379 0.06740191]"
166,AESDD,WAV2VEC2_LARGE_XLSR300M,15,65.94202816486359,"[0.04799161 0.04870796 0.04869129 0.04708012 0.05493128 0.06681705
 0.06587183 0.06588638 0.06919892 0.07482479 0.07433091 0.07194698
 0.06830135 0.06735916 0.06620764 0.06185275]"
167,AESDD,WAV2VEC2_LARGE_XLSR300M,16,67.39130318164825,"[0.04436998 0.04426213 0.04539314 0.0447549  0.05089108 0.06086863
 0.06192029 0.06140553 0.06641777 0.06993887 0.06911551 0.06710139
 0.06559634 0.06458899 0.06443951 0.05999334 0.05894253]"
168,AESDD,WAV2VEC2_LARGE_XLSR300M,17,70.77294588088989,"[0.04371326 0.04176868 0.04200427 0.04190437 0.0475846  0.05417462
 0.05537725 0.0553678  0.06138924 0.06712052 0.06450235 0.06253238
 0.06169447 0.05866645 0.06368943 0.06000197 0.06094045 0.05756788]"
169,AESDD,WAV2VEC2_LARGE_XLSR300M,18,72.22222089767456,"[0.04141506 0.04036103 0.04050653 0.040456   0.04358335 0.04892532
 0.05106189 0.05068999 0.0560962  0.06224883 0.06025007 0.05666202
 0.05723118 0.05510516 0.05799266 0.05651204 0.05893603 0.05738358
 0.06458301]"
170,AESDD,WAV2VEC2_LARGE_XLSR300M,19,70.28985619544983,"[0.03896827 0.03905441 0.03883881 0.03887452 0.04145809 0.04492797
 0.04735678 0.04673098 0.05355719 0.05821626 0.05645921 0.05304969
 0.05176754 0.0504058  0.05382394 0.05214905 0.05430829 0.05655925
 0.06480993 0.05868405]"
171,AESDD,WAV2VEC2_LARGE_XLSR300M,20,72.2222238779068,"[0.03809914 0.03714662 0.03798846 0.03774238 0.03962776 0.04236145
 0.04454774 0.04373227 0.04748511 0.0551708  0.05279703 0.05118553
 0.04946772 0.04888709 0.0507856  0.04969274 0.05249755 0.05389121
 0.0611458  0.05797615 0.04777185]"
172,AESDD,WAV2VEC2_LARGE_XLSR300M,21,64.25120830535889,"[0.03657282 0.03572838 0.03551585 0.03581955 0.03692774 0.03895818
 0.0423812  0.04067508 0.0445918  0.05467237 0.04965564 0.04868902
 0.04618392 0.04563808 0.04720423 0.04715943 0.05134499 0.05163707
 0.05971706 0.0566891  0.0479822  0.04625626]"
173,AESDD,WAV2VEC2_LARGE_XLSR300M,22,70.53140103816986,"[0.03487979 0.03539506 0.03535697 0.03589847 0.03767887 0.041003
 0.04191651 0.04237562 0.04406726 0.04733817 0.04609919 0.04550799
 0.04491721 0.0444082  0.0453825  0.04583815 0.04752897 0.04919502
 0.05403817 0.0519304  0.04542991 0.04401868 0.03979588]"
174,AESDD,WAV2VEC2_LARGE_XLSR300M,23,71.01449370384216,"[0.03257548 0.03282551 0.03352188 0.03418035 0.0364341  0.0397583
 0.04034795 0.04112942 0.04293808 0.04614138 0.04545441 0.04486259
 0.04360399 0.04362903 0.04403845 0.0442364  0.04591621 0.0478561
 0.05194729 0.05085744 0.04417582 0.04332227 0.03557133 0.03467629]"
175,AESDD,WAV2VEC2_LARGE_XLSR300M,24,64.97584581375122,"[0.03140837 0.03093468 0.03168835 0.03237535 0.03509662 0.03875861
 0.03930497 0.03994454 0.04187147 0.04482245 0.04414174 0.04410799
 0.04242994 0.04330967 0.04330004 0.04310812 0.04494433 0.04453208
 0.04911868 0.04784359 0.0463367  0.04487002 0.03252939 0.03019505
 0.03302728]"
176,CaFE,HUBERT_ASR_LARGE,0,41.66666716337204,[array([1.])]
177,CaFE,HUBERT_ASR_LARGE,1,52.77777910232544,[0.30484594 0.69515407]
178,CaFE,HUBERT_ASR_LARGE,2,59.18803513050079,[0.21227808 0.23992882 0.54779309]
179,CaFE,HUBERT_ASR_LARGE,3,59.40171182155609,[0.16916901 0.15206229 0.30338429 0.37538446]
180,CaFE,HUBERT_ASR_LARGE,4,62.60683834552765,[0.14143936 0.12772313 0.17485052 0.27947187 0.27651508]
181,CaFE,HUBERT_ASR_LARGE,5,59.82905924320221,[0.11895477 0.10989394 0.1238775  0.212894   0.21451158 0.21986819]
182,CaFE,HUBERT_ASR_LARGE,6,62.82051205635071,"[0.1012524  0.09550718 0.09999423 0.16513457 0.17899109 0.1835307
 0.17558984]"
183,CaFE,HUBERT_ASR_LARGE,7,62.82051205635071,"[0.0929063  0.08784968 0.08963579 0.13491558 0.14191365 0.15088736
 0.15320209 0.14868955]"
184,CaFE,HUBERT_ASR_LARGE,8,62.17948794364929,"[0.08155866 0.07854193 0.08069472 0.1094034  0.11926288 0.13187944
 0.13561121 0.13479684 0.1282509 ]"
185,CaFE,HUBERT_ASR_LARGE,9,70.08547186851501,"[0.07559234 0.07213033 0.07392919 0.09662151 0.10430713 0.11409048
 0.11812298 0.12093992 0.11546294 0.10880316]"
186,CaFE,HUBERT_ASR_LARGE,10,70.08547186851501,"[0.06821902 0.06511068 0.06733774 0.08266426 0.09015556 0.1012606
 0.10650482 0.1088753  0.1037804  0.10064714 0.10544444]"
187,CaFE,HUBERT_ASR_LARGE,11,72.22222089767456,"[0.06260937 0.06044383 0.06129451 0.07283501 0.07826969 0.08698654
 0.09615293 0.09919448 0.0936428  0.09412045 0.09949404 0.09495636]"
188,CaFE,HUBERT_ASR_LARGE,12,69.87179517745972,"[0.06007671 0.05635109 0.05789644 0.06878262 0.07218882 0.07689821
 0.08543907 0.08852325 0.08310465 0.08305148 0.09012345 0.08956503
 0.08799918]"
189,CaFE,HUBERT_ASR_LARGE,13,75.2136766910553,"[0.05585854 0.05475465 0.05618183 0.06398779 0.0667614  0.07070458
 0.07824159 0.08062495 0.07644269 0.0760041  0.08279126 0.08141354
 0.08138915 0.07484395]"
190,CaFE,HUBERT_ASR_LARGE,14,78.2051295042038,"[0.05214746 0.05008544 0.05150593 0.05808327 0.06082369 0.06480867
 0.0727746  0.0742779  0.07107237 0.07117305 0.07749079 0.07951913
 0.07867607 0.07179681 0.06576481]"
191,CaFE,HUBERT_ASR_LARGE,15,72.22222089767456,"[0.0492188  0.04684322 0.04907804 0.05639429 0.05875592 0.06235607
 0.06752759 0.06979891 0.06695095 0.06553049 0.07174162 0.07415085
 0.0746422  0.06724622 0.06189685 0.05786799]"
192,CaFE,HUBERT_ASR_LARGE,16,71.7948704957962,"[0.04732351 0.04553406 0.04804918 0.05394102 0.05605767 0.05854858
 0.06322323 0.06544294 0.06312178 0.06159102 0.06729616 0.06908809
 0.07072293 0.06309151 0.05855591 0.05464506 0.0537673 ]"
193,CaFE,HUBERT_ASR_LARGE,17,77.13675200939178,"[0.04408005 0.0426027  0.04474693 0.05038166 0.05262949 0.05526661
 0.06061221 0.06381449 0.06019042 0.05922113 0.06343374 0.06443334
 0.06744694 0.06186016 0.05728073 0.05190364 0.05046248 0.04963329]"
194,CaFE,HUBERT_ASR_LARGE,18,76.70940160751343,"[0.04175323 0.04136994 0.04433136 0.0493133  0.05082337 0.05255539
 0.05686043 0.05858225 0.05715049 0.05659841 0.06163151 0.06250277
 0.0655847  0.05840294 0.05355474 0.04867932 0.0473462  0.04668852
 0.04627112]"
195,CaFE,HUBERT_ASR_LARGE,19,77.77777910232544,"[0.04017709 0.03901817 0.04189709 0.04717222 0.04890786 0.05039812
 0.05348467 0.0549553  0.0536264  0.0528835  0.05787113 0.05870367
 0.06228983 0.05790582 0.0533255  0.04735666 0.04569453 0.04490485
 0.04466935 0.04475827]"
196,CaFE,HUBERT_ASR_LARGE,20,80.982905626297,"[0.03787452 0.03774169 0.0404226  0.04543345 0.04696036 0.04853756
 0.05169484 0.05324825 0.05190326 0.05115082 0.05730257 0.05766371
 0.06029012 0.05490797 0.05133597 0.04487731 0.04281923 0.04179589
 0.04129923 0.04147193 0.04126878]"
197,CaFE,HUBERT_ASR_LARGE,21,76.92307829856873,"[0.03589803 0.03613189 0.0388974  0.04350142 0.04498319 0.04635041
 0.04939376 0.0512279  0.04989343 0.04944991 0.05469139 0.05589479
 0.05835372 0.05461686 0.05186411 0.04364717 0.04076818 0.03968224
 0.039104   0.03895496 0.03854865 0.03814659]"
198,CaFE,HUBERT_ASR_LARGE,22,78.2051295042038,"[0.03384303 0.03449657 0.03733658 0.0415675  0.04329696 0.0445273
 0.04725087 0.04906783 0.04768873 0.04754973 0.05176038 0.05352778
 0.05560737 0.05185053 0.05076905 0.04423922 0.0408961  0.03929518
 0.03823823 0.03763559 0.03694949 0.03624764 0.03635834]"
199,CaFE,HUBERT_ASR_LARGE,23,76.06837749481201,"[0.031917   0.03335584 0.03588462 0.03977382 0.04108188 0.04245861
 0.0447499  0.0463209  0.04499296 0.04530848 0.04880658 0.05044308
 0.05338177 0.05146712 0.04987789 0.04551799 0.04264267 0.03950836
 0.03785624 0.03675881 0.03561085 0.03485398 0.03447343 0.03295725]"
200,CaFE,HUBERT_ASR_LARGE,24,76.49572789669037,"[0.03088022 0.03202607 0.03463643 0.03768259 0.03888088 0.04015277
 0.0421229  0.04343725 0.04274396 0.04296302 0.04560905 0.04639186
 0.04757769 0.0458378  0.04425733 0.04373392 0.04347106 0.04235106
 0.04300401 0.04147914 0.03977249 0.03479042 0.03313886 0.03143912
 0.03162011]"
201,CaFE,HUBERT_BASE,0,44.23076957464218,[array([1.])]
202,CaFE,HUBERT_BASE,1,48.29059839248657,[0.53453714 0.46546283]
203,CaFE,HUBERT_BASE,2,47.64957278966904,[0.34631434 0.32024193 0.3334437 ]
204,CaFE,HUBERT_BASE,3,50.2136766910553,[0.24939368 0.23655725 0.25575091 0.25829817]
205,CaFE,HUBERT_BASE,4,46.367521584033966,[0.19141226 0.18357317 0.20391384 0.21214759 0.20895317]
206,CaFE,HUBERT_BASE,5,48.50427359342575,[0.15425818 0.14438546 0.16548635 0.17912356 0.18076583 0.17598066]
207,CaFE,HUBERT_BASE,6,61.538463830947876,"[0.12925613 0.11585268 0.13418146 0.15001296 0.15396664 0.15721849
 0.15951165]"
208,CaFE,HUBERT_BASE,7,63.247862458229065,"[0.11302176 0.09915098 0.11463672 0.12714495 0.13112346 0.1358472
 0.1436046  0.13547037]"
209,CaFE,HUBERT_BASE,8,67.52136945724487,"[0.09978777 0.08565854 0.09822254 0.10975561 0.11278472 0.12054808
 0.1293178  0.12567056 0.11825439]"
210,CaFE,HUBERT_BASE,9,66.2393182516098,"[0.08937544 0.07466438 0.084846   0.09594449 0.09791309 0.10510594
 0.11538546 0.1137397  0.11170477 0.11132072]"
211,CaFE,HUBERT_BASE,10,67.94871985912323,"[0.08167043 0.06766486 0.07496984 0.08408725 0.08572426 0.09237053
 0.10328865 0.10257401 0.10373307 0.10548861 0.09842847]"
212,CaFE,HUBERT_BASE,11,62.39316463470459,"[0.07533559 0.06227042 0.06817168 0.0769944  0.07710649 0.08465071
 0.09386906 0.09345929 0.09645263 0.09905953 0.09473782 0.07789233]"
213,CaFE,HUBERT_BASE,12,67.52136945724487,"[0.07032546 0.0555022  0.0604156  0.06829059 0.06848915 0.07502849
 0.08462855 0.08653599 0.0895131  0.09398538 0.09243968 0.07693624
 0.07790952]"
214,CaFE,HUBERT_LARGE,0,39.1025647521019,[array([1.])]
215,CaFE,HUBERT_LARGE,1,48.29059988260269,[0.30589977 0.69410023]
216,CaFE,HUBERT_LARGE,2,60.68376004695892,[0.20921823 0.25999248 0.53078932]
217,CaFE,HUBERT_LARGE,3,57.478633522987366,[0.1645977  0.1634387  0.30802825 0.36393532]
218,CaFE,HUBERT_LARGE,4,54.27350401878357,[0.13793866 0.13054435 0.18295453 0.27671856 0.27184393]
219,CaFE,HUBERT_LARGE,5,67.09401905536652,[0.11505628 0.1116544  0.12687711 0.2150697  0.22071802 0.21062446]
220,CaFE,HUBERT_LARGE,6,60.04273593425751,"[0.10244955 0.09775068 0.10734783 0.16462589 0.17621998 0.17174277
 0.17986324]"
221,CaFE,HUBERT_LARGE,7,66.45299196243286,"[0.09225407 0.08713699 0.09106855 0.12670979 0.14477049 0.14740802
 0.15957953 0.15107253]"
222,CaFE,HUBERT_LARGE,8,65.38461744785309,"[0.08547319 0.08079121 0.08380123 0.10356047 0.114911   0.12651255
 0.14007612 0.13270616 0.13216805]"
223,CaFE,HUBERT_LARGE,9,70.72649598121643,"[0.07709508 0.07379589 0.07632643 0.09034749 0.09701365 0.10918111
 0.12189858 0.11824799 0.11809826 0.11799553]"
224,CaFE,HUBERT_LARGE,10,71.58119678497314,"[0.07244428 0.06893314 0.07018033 0.07975806 0.0821456  0.09462398
 0.10836243 0.1054439  0.10592065 0.10697037 0.10521726]"
225,CaFE,HUBERT_LARGE,11,70.72649598121643,"[0.06480241 0.06357705 0.0648744  0.07190734 0.07093001 0.08032728
 0.09742923 0.09569856 0.09599248 0.09865224 0.0994213  0.09638767]"
226,CaFE,HUBERT_LARGE,12,73.71794879436493,"[0.06156747 0.06021287 0.06143059 0.0667088  0.06552933 0.07123965
 0.08577127 0.08600612 0.08459817 0.08611139 0.09231595 0.09056452
 0.08794384]"
227,CaFE,HUBERT_LARGE,13,78.20512652397156,"[0.05597614 0.0573276  0.05803887 0.06239134 0.0616161  0.06518668
 0.07647235 0.07874092 0.07686685 0.07742267 0.08410661 0.08444613
 0.08446836 0.07693942]"
228,CaFE,HUBERT_LARGE,14,77.35042870044708,"[0.05301278 0.05353461 0.05390263 0.05796567 0.05920526 0.06245061
 0.06997456 0.07220101 0.0710968  0.07123362 0.07765516 0.07939509
 0.07834584 0.07193925 0.06808712]"
229,CaFE,HUBERT_LARGE,15,77.35042572021484,"[0.04956095 0.04978912 0.05061132 0.05421905 0.05536798 0.05871858
 0.0647724  0.06719598 0.0661336  0.06637623 0.07135096 0.07506577
 0.07667851 0.06805631 0.06467489 0.06142831]"
230,CaFE,HUBERT_LARGE,16,79.27350401878357,"[0.04722886 0.04720685 0.04787689 0.05138349 0.0525068  0.05548664
 0.06080577 0.06285292 0.06232619 0.06257976 0.06693362 0.07001937
 0.07222037 0.06563805 0.06094405 0.05770242 0.05628793]"
231,CaFE,HUBERT_LARGE,17,77.13675200939178,"[0.04452536 0.04479031 0.04617742 0.04924907 0.05080685 0.05299979
 0.05691925 0.05853315 0.05861274 0.0593702  0.06416345 0.06660832
 0.06814542 0.0622214  0.05755489 0.05432293 0.05295186 0.05204764]"
232,CaFE,HUBERT_LARGE,18,77.9914528131485,"[0.04169212 0.04220562 0.04365524 0.04660886 0.04795994 0.05016599
 0.05415988 0.05615626 0.05577656 0.0564569  0.05962484 0.06324578
 0.06537111 0.06088804 0.05586028 0.05178762 0.05018551 0.04924466
 0.04895476]"
233,CaFE,HUBERT_LARGE,19,78.63247692584991,"[0.03963706 0.0406278  0.04189828 0.04456741 0.04542367 0.04740842
 0.05121206 0.05304768 0.05294485 0.05380543 0.05862513 0.06052021
 0.06255013 0.05880135 0.05370059 0.0494862  0.04766329 0.04645274
 0.04599659 0.0456311 ]"
234,CaFE,HUBERT_LARGE,20,76.28205120563507,"[0.03853783 0.03913501 0.04058169 0.04297408 0.04390465 0.04547748
 0.04839936 0.05007283 0.0498298  0.05013849 0.05518672 0.05783383
 0.05875874 0.0566433  0.05188263 0.04766997 0.0460521  0.04489452
 0.04455324 0.04397951 0.04349418]"
235,CaFE,HUBERT_LARGE,21,78.20512652397156,"[0.03615592 0.03709146 0.03870079 0.04087461 0.04180254 0.04319399
 0.04573452 0.04724501 0.04693385 0.04760252 0.05150658 0.0556873
 0.05770973 0.05630103 0.0503142  0.04616397 0.04458298 0.04320559
 0.04278868 0.04217426 0.04190227 0.04232826]"
236,CaFE,HUBERT_LARGE,22,79.27350401878357,"[0.0350738  0.03511707 0.03651495 0.0384431  0.03929833 0.04093003
 0.04310301 0.04458487 0.04436777 0.04517412 0.04895996 0.05324279
 0.05595252 0.05593142 0.05002504 0.04515192 0.04327362 0.0417377
 0.04141276 0.04068    0.04031853 0.04048202 0.0402247 ]"
237,CaFE,HUBERT_LARGE,23,80.982905626297,"[0.03377732 0.03420803 0.03552951 0.03664641 0.03738307 0.03851904
 0.04075166 0.04232652 0.04197204 0.04288003 0.04692196 0.0513127
 0.05368564 0.05251569 0.04718122 0.04352438 0.04174261 0.04006578
 0.03978984 0.03903877 0.03848678 0.03889308 0.03902249 0.04382544]"
238,CaFE,HUBERT_LARGE,24,75.0,"[0.03377288 0.03374936 0.03496369 0.03590107 0.03648762 0.03748946
 0.03923889 0.04061192 0.04032062 0.04088004 0.04382877 0.04721133
 0.04866312 0.04847112 0.04443491 0.04136197 0.03899513 0.03794164
 0.03769757 0.03717342 0.03659522 0.03753494 0.03831388 0.04261285
 0.04574858]"
239,CaFE,WAV2VEC2_ASR_LARGE_960H,0,47.863247990608215,[array([1.])]
240,CaFE,WAV2VEC2_ASR_LARGE_960H,1,62.17948794364929,[0.3637691  0.63623089]
241,CaFE,WAV2VEC2_ASR_LARGE_960H,2,62.39316165447235,[0.22548579 0.33768043 0.43683378]
242,CaFE,WAV2VEC2_ASR_LARGE_960H,3,65.38461446762085,[0.16838548 0.20571129 0.29690315 0.32900007]
243,CaFE,WAV2VEC2_ASR_LARGE_960H,4,65.17094075679779,[0.13231371 0.14759265 0.19999991 0.25675723 0.26333648]
244,CaFE,WAV2VEC2_ASR_LARGE_960H,5,70.08547186851501,[0.11383211 0.12014379 0.13727874 0.19056793 0.23038635 0.2077911 ]
245,CaFE,WAV2VEC2_ASR_LARGE_960H,6,66.23931527137756,"[0.10217469 0.1029673  0.10278011 0.13832537 0.18486792 0.18167286
 0.18721179]"
246,CaFE,WAV2VEC2_ASR_LARGE_960H,7,71.79487347602844,"[0.09004995 0.09095705 0.08824005 0.10466188 0.13852733 0.15724456
 0.17158249 0.15873671]"
247,CaFE,WAV2VEC2_ASR_LARGE_960H,8,71.58119678497314,"[0.08093492 0.07922864 0.07886702 0.0878883  0.11006271 0.1352675
 0.14997865 0.14415023 0.13362202]"
248,CaFE,WAV2VEC2_ASR_LARGE_960H,9,71.58119678497314,"[0.07053503 0.07172503 0.07037641 0.07603692 0.09023542 0.11646941
 0.1280658  0.13605043 0.13034776 0.11015781]"
