,dataset,model,layers,mean_accuracy,mean_weights
124,AESDD,WAV2VEC2_LARGE,23,67.39130318164825,"[0.02869233 0.03020477 0.029595   0.03058456 0.03399003 0.04243307
 0.04517347 0.04741272 0.0468229  0.04105804 0.04336314 0.03839558
 0.04044817 0.04644432 0.05072869 0.05091175 0.0526212  0.05272918
 0.05299819 0.05136684 0.04491643 0.03889968 0.03164068 0.02856922]"
125,AESDD,WAV2VEC2_LARGE,24,69.5652186870575,"[0.02743885 0.02887064 0.02831742 0.02981592 0.03241134 0.04032474
 0.04231023 0.04527662 0.04573217 0.04258224 0.04353263 0.04021265
 0.04061389 0.04449839 0.04733166 0.04784106 0.0497699  0.05013331
 0.05104186 0.05037658 0.04416079 0.0380664  0.03013761 0.02719999
 0.03200312]"
126,AESDD,WAV2VEC2_LARGE_XLSR,0,47.826087474823,[array([1.])]
127,AESDD,WAV2VEC2_LARGE_XLSR,1,50.966183841228485,[0.30965093 0.69034907]
128,AESDD,WAV2VEC2_LARGE_XLSR,2,51.6908198595047,[0.21079797 0.38312869 0.40607332]
129,AESDD,WAV2VEC2_LARGE_XLSR,3,54.347825050354004,[0.1567167  0.26777302 0.29577713 0.27973315]
130,AESDD,WAV2VEC2_LARGE_XLSR,4,56.03864789009094,[0.12511306 0.17696644 0.21487574 0.25597209 0.22707265]
131,AESDD,WAV2VEC2_LARGE_XLSR,5,53.140097856521606,[0.10977704 0.13025179 0.15745106 0.20380925 0.21064083 0.18807007]
132,AESDD,WAV2VEC2_LARGE_XLSR,6,60.144928097724915,"[0.09572118 0.10463176 0.12525515 0.15678347 0.16867712 0.18614115
 0.16279022]"
133,AESDD,WAV2VEC2_LARGE_XLSR,7,64.97584581375122,"[0.08391795 0.08918883 0.10456382 0.12595761 0.13992993 0.15207198
 0.1516428  0.1527271 ]"
134,AESDD,WAV2VEC2_LARGE_XLSR,8,65.45893549919128,"[0.07425994 0.08024109 0.08791515 0.10624343 0.11956785 0.13901281
 0.13884795 0.1476851  0.10622665]"
135,AESDD,WAV2VEC2_LARGE_XLSR,9,68.59903335571289,"[0.06552442 0.07030123 0.07700875 0.09341793 0.10613351 0.12425256
 0.12843349 0.13874999 0.1063676  0.0898105 ]"
136,AESDD,WAV2VEC2_LARGE_XLSR,10,62.56038546562195,"[0.05976562 0.06493786 0.06871605 0.0824877  0.09506533 0.11526966
 0.11740145 0.12713485 0.09924443 0.09033397 0.07964308]"
137,AESDD,WAV2VEC2_LARGE_XLSR,11,73.4299510717392,"[0.05599233 0.05886759 0.06317487 0.07494132 0.08685991 0.10033551
 0.10922293 0.11665549 0.09707136 0.08790788 0.07906903 0.06990182]"
138,AESDD,WAV2VEC2_LARGE_XLSR,12,58.93719792366028,"[0.05101559 0.05486735 0.05592067 0.06788943 0.07740682 0.09416284
 0.09971602 0.11033804 0.09140766 0.08275293 0.07675734 0.07037924
 0.06738606]"
139,AESDD,WAV2VEC2_LARGE_XLSR,13,67.63284802436829,"[0.04790752 0.05123092 0.05242763 0.0634803  0.07156952 0.08656894
 0.08955459 0.09860715 0.08554266 0.0795205  0.07382639 0.06741774
 0.06723935 0.0651068 ]"
140,AESDD,WAV2VEC2_LARGE_XLSR,14,69.56521570682526,"[0.04449178 0.04929515 0.05016984 0.05668403 0.06425206 0.07411378
 0.08313965 0.08876721 0.08027958 0.07363819 0.07056311 0.06430656
 0.06565671 0.06495692 0.06968539]"
141,AESDD,WAV2VEC2_LARGE_XLSR,15,70.77294588088989,"[0.04185945 0.04655709 0.04752225 0.05284471 0.0574918  0.06592453
 0.0759818  0.08295286 0.07433698 0.06843261 0.06359766 0.05884663
 0.06009201 0.06165647 0.06988645 0.07201674]"
142,AESDD,WAV2VEC2_LARGE_XLSR,16,73.67149591445923,"[0.03884984 0.04346722 0.0436844  0.04845382 0.05142647 0.05726581
 0.06890105 0.07789294 0.06846896 0.06273895 0.0593117  0.05493938
 0.05617096 0.05790645 0.06371144 0.07102823 0.07578239]"
143,AESDD,WAV2VEC2_LARGE_XLSR,17,71.49758636951447,"[0.03850736 0.04215109 0.04262804 0.04397019 0.04711548 0.05268897
 0.06147498 0.06979614 0.05814075 0.05568024 0.0526351  0.05131472
 0.05183115 0.05400754 0.0634042  0.07052736 0.07449102 0.06963562]"
144,AESDD,WAV2VEC2_LARGE_XLSR,18,63.52657079696655,"[0.03794379 0.04083682 0.04141161 0.04158616 0.04464036 0.04729444
 0.05688398 0.06269633 0.05338628 0.05114344 0.04770554 0.04781012
 0.04845816 0.05072021 0.0582223  0.06431751 0.07302219 0.06846097
 0.06345979]"
145,AESDD,WAV2VEC2_LARGE_XLSR,19,71.49758338928223,"[0.03533948 0.03874633 0.03989768 0.03993867 0.04236186 0.04454655
 0.05467915 0.05761368 0.04738605 0.04453599 0.04124837 0.04264593
 0.04281984 0.04413948 0.05183318 0.06111436 0.07130139 0.06800878
 0.06663434 0.06520891]"
146,AESDD,WAV2VEC2_LARGE_XLSR,20,64.97584581375122,"[0.03433502 0.03761291 0.03744518 0.03941362 0.04074867 0.04351007
 0.04833372 0.05199477 0.04264936 0.04068081 0.04055336 0.04171582
 0.04179862 0.04219911 0.04661467 0.05769235 0.06700644 0.06251526
 0.06673083 0.06226168 0.0541877 ]"
147,AESDD,WAV2VEC2_LARGE_XLSR,21,71.98067605495453,"[0.03430621 0.03656018 0.036576   0.03881835 0.04046793 0.04197154
 0.04580816 0.04831667 0.04074769 0.0396931  0.03768744 0.03938173
 0.03877294 0.03851875 0.04267368 0.0500843  0.05965133 0.05766489
 0.06574805 0.06097977 0.0545065  0.05106478]"
148,AESDD,WAV2VEC2_LARGE_XLSR,22,33.57487916946411,"[0.04359875 0.04363591 0.04365677 0.04372105 0.04371149 0.04376434
 0.0437645  0.04377156 0.04375531 0.04374669 0.04372725 0.04369431
 0.04370172 0.0437171  0.04371215 0.04373072 0.04379292 0.04382294
 0.04381649 0.0438117  0.04373476 0.04380535 0.03780623]"
149,AESDD,WAV2VEC2_LARGE_XLSR,23,31.40096664428711,"[0.04215086 0.04217187 0.04217718 0.04218249 0.04218388 0.04219024
 0.04219522 0.04220095 0.04219276 0.04219192 0.04218783 0.04217452
 0.04217635 0.04217958 0.0421758  0.0421814  0.04219591 0.04220018
 0.04219985 0.04219024 0.04221219 0.04226431 0.03591215 0.03591232]"
150,AESDD,WAV2VEC2_LARGE_XLSR,24,21.497584134340286,"[0.04057677 0.04057521 0.04057807 0.04058338 0.04058126 0.04058482
 0.04059129 0.04059314 0.04059055 0.04058957 0.04058727 0.04058374
 0.04058263 0.04058403 0.04058185 0.04058408 0.04058999 0.04058765
 0.04058444 0.04057896 0.04058778 0.0405957  0.03571004 0.03570918
 0.0357086 ]"
151,AESDD,WAV2VEC2_LARGE_XLSR300M,0,48.55072349309921,[array([1.])]
152,AESDD,WAV2VEC2_LARGE_XLSR300M,1,46.85990363359451,[0.31414591 0.68585405]
153,AESDD,WAV2VEC2_LARGE_XLSR300M,2,50.724637508392334,[0.19529432 0.38024358 0.42446211]
154,AESDD,WAV2VEC2_LARGE_XLSR300M,3,50.724637508392334,[0.15011995 0.25376362 0.301103   0.29501344]
155,AESDD,WAV2VEC2_LARGE_XLSR300M,4,55.79710006713867,[0.12739397 0.17525638 0.20923697 0.24910308 0.23900956]
156,AESDD,WAV2VEC2_LARGE_XLSR300M,5,57.48792290687561,[0.10511632 0.13078635 0.15751169 0.17522109 0.20247516 0.22888929]
157,AESDD,WAV2VEC2_LARGE_XLSR300M,6,59.903380274772644,"[0.09163158 0.10407186 0.12548583 0.13137119 0.17731521 0.20868953
 0.16143474]"
158,AESDD,WAV2VEC2_LARGE_XLSR300M,7,65.21739363670349,"[0.08168859 0.08778981 0.10682479 0.10069734 0.14682467 0.16989794
 0.15990885 0.14636806]"
159,AESDD,WAV2VEC2_LARGE_XLSR300M,8,60.144928097724915,"[0.07532487 0.07627268 0.08900748 0.07904392 0.12027915 0.15018738
 0.13261634 0.14433996 0.1329282 ]"
160,AESDD,WAV2VEC2_LARGE_XLSR300M,9,63.768115639686584,"[0.07047534 0.06801389 0.07521371 0.06674227 0.10003289 0.12782301
 0.11180992 0.13608919 0.13078492 0.11301487]"
161,AESDD,WAV2VEC2_LARGE_XLSR300M,10,57.72946923971176,"[0.06465973 0.0619244  0.06724783 0.06118418 0.08441606 0.10897279
 0.09927604 0.12592361 0.11986179 0.1114129  0.09512063]"
162,AESDD,WAV2VEC2_LARGE_XLSR300M,11,63.52657079696655,"[0.05923066 0.05659909 0.05994356 0.05553586 0.07494172 0.09925893
 0.0897886  0.11833254 0.10581291 0.10372704 0.09447731 0.08235178]"
163,AESDD,WAV2VEC2_LARGE_XLSR300M,12,65.21739065647125,"[0.05479152 0.05189974 0.05232495 0.04961324 0.06606611 0.08468566
 0.07865523 0.10508363 0.09988785 0.10044399 0.09652901 0.08600613
 0.0740129 ]"
164,AESDD,WAV2VEC2_LARGE_XLSR300M,13,64.49275314807892,"[0.05343795 0.04947853 0.04833365 0.04706415 0.0589292  0.07426052
 0.0734998  0.09521089 0.08839407 0.09588407 0.08686272 0.08137175
 0.0765952  0.07067753]"
165,AESDD,WAV2VEC2_LARGE_XLSR300M,14,65.21739363670349,"[0.04792877 0.04443005 0.04309048 0.04261949 0.0522292  0.06494858
 0.06604209 0.08514692 0.08409674 0.09086808 0.08184933 0.07850366
 0.0737645  0.07365609 0.07082602]"
166,AESDD,WAV2VEC2_LARGE_XLSR300M,15,67.87439584732056,"[0.04374823 0.04015765 0.03924469 0.03936617 0.0456093  0.05560051
 0.06018168 0.07656771 0.07885576 0.0830747  0.07681432 0.07179927
 0.07269254 0.07312806 0.07731688 0.06584258]"
167,AESDD,WAV2VEC2_LARGE_XLSR300M,16,66.66666567325592,"[0.04191916 0.03838974 0.03672187 0.03711327 0.04379684 0.05179813
 0.05529843 0.07020938 0.06969244 0.07756323 0.07242648 0.06741153
 0.06591203 0.06867293 0.0734207  0.06951571 0.06013818]"
168,AESDD,WAV2VEC2_LARGE_XLSR300M,17,69.32367086410522,"[0.03878086 0.03588692 0.03455588 0.03472289 0.04041376 0.04547575
 0.05000734 0.06232768 0.0651427  0.07396011 0.06845345 0.06489231
 0.0638462  0.06244673 0.07240055 0.06478428 0.06261577 0.05928682]"
169,AESDD,WAV2VEC2_LARGE_XLSR300M,18,73.67149889469147,"[0.0367065  0.03382956 0.03248363 0.03282807 0.03670302 0.04113969
 0.04642392 0.05853407 0.06030569 0.0690882  0.06250494 0.06065691
 0.06049914 0.0587374  0.06364515 0.05624705 0.06416254 0.06052967
 0.06497489]"
170,AESDD,WAV2VEC2_LARGE_XLSR300M,19,73.42995405197144,"[0.03517734 0.03311108 0.03148164 0.03258565 0.03407911 0.03713661
 0.04160458 0.05143651 0.05661114 0.0626372  0.06070941 0.05607271
 0.0537554  0.05252475 0.05521397 0.05115075 0.0601999  0.06444261
 0.06678778 0.06328185]"
171,AESDD,WAV2VEC2_LARGE_XLSR300M,20,71.49758338928223,"[0.03460507 0.03120827 0.03090432 0.03035227 0.03288012 0.03375397
 0.0393147  0.0456563  0.05216356 0.06331702 0.05538424 0.05323784
 0.05037131 0.05030948 0.05235131 0.05176374 0.05966865 0.05994278
 0.06507168 0.06026622 0.04747712]"
172,AESDD,WAV2VEC2_LARGE_XLSR300M,21,72.9468584060669,"[0.03393049 0.03111594 0.03028011 0.02992661 0.03221603 0.0327908
 0.03584154 0.04079024 0.04704277 0.05686931 0.05102615 0.04949961
 0.04711999 0.04767153 0.04925169 0.04981527 0.05733736 0.05482858
 0.06534176 0.06073844 0.04788046 0.04868528]"
173,AESDD,WAV2VEC2_LARGE_XLSR300M,22,69.56521570682526,"[0.03035576 0.03088931 0.03125368 0.03206196 0.03469441 0.0369397
 0.03652649 0.04134574 0.04469063 0.05150277 0.04728088 0.04667202
 0.04497654 0.04473087 0.0462102  0.04701885 0.05039213 0.05106115
 0.05985586 0.05565778 0.04653394 0.04957506 0.03977429]"
174,AESDD,WAV2VEC2_LARGE_XLSR300M,23,67.63284802436829,"[0.02835283 0.02846659 0.03012582 0.03091243 0.03362821 0.03537563
 0.03620829 0.03984721 0.0433158  0.04884728 0.04587983 0.04420312
 0.04361068 0.04292965 0.04485592 0.04506534 0.04787209 0.04998501
 0.05981122 0.05840401 0.04450216 0.04748976 0.03580857 0.0345025 ]"
175,AESDD,WAV2VEC2_LARGE_XLSR300M,24,64.73429799079895,"[0.02867626 0.02734188 0.02880463 0.02950215 0.03289579 0.03336223
 0.03451392 0.03790577 0.04151119 0.04637771 0.04502727 0.04296089
 0.04261743 0.04179752 0.04291232 0.04264648 0.04511143 0.04641324
 0.0556455  0.05636129 0.0467372  0.04741426 0.03555142 0.03301296
 0.03489928]"
176,CaFE,HUBERT_ASR_LARGE,0,30.982907116413116,[array([1.])]
177,CaFE,HUBERT_ASR_LARGE,1,41.23931676149368,[0.33243419 0.66756585]
178,CaFE,HUBERT_ASR_LARGE,2,48.29059839248657,[0.22016705 0.22892839 0.55090457]
179,CaFE,HUBERT_ASR_LARGE,3,59.18803513050079,[0.15524561 0.14263172 0.31349233 0.38863029]
180,CaFE,HUBERT_ASR_LARGE,4,60.89743673801422,[0.12986828 0.11759467 0.17890529 0.28807482 0.28555694]
181,CaFE,HUBERT_ASR_LARGE,5,61.53846085071564,[0.10445261 0.09571236 0.11582231 0.22311503 0.22930382 0.23159385]
182,CaFE,HUBERT_ASR_LARGE,6,61.752137541770935,"[0.09469252 0.08503156 0.0910649  0.17326755 0.18607273 0.19546497
 0.17440581]"
183,CaFE,HUBERT_ASR_LARGE,7,67.73504316806793,"[0.08376733 0.07758547 0.08307295 0.13540985 0.14692335 0.1601069
 0.15561441 0.15751973]"
184,CaFE,HUBERT_ASR_LARGE,8,63.67521584033966,"[0.07580499 0.06708001 0.07136974 0.11461982 0.12572865 0.13856079
 0.13396198 0.14498283 0.12789121]"
185,CaFE,HUBERT_ASR_LARGE,9,69.65812146663666,"[0.06945193 0.06164368 0.06343368 0.09715261 0.11120556 0.12321155
 0.12342856 0.13246759 0.11808429 0.09992054]"
186,CaFE,HUBERT_ASR_LARGE,10,68.37606728076935,"[0.06370755 0.05810958 0.06066184 0.08576746 0.09815548 0.10864286
 0.10797198 0.11607822 0.10836654 0.09299605 0.09954245]"
187,CaFE,HUBERT_ASR_LARGE,11,67.09401905536652,"[0.06127786 0.05572443 0.05874944 0.07714655 0.08397473 0.09149482
 0.09244752 0.10395782 0.09988762 0.08533697 0.09909623 0.09090604]"
188,CaFE,HUBERT_ASR_LARGE,12,68.80342066287994,"[0.05629643 0.05171113 0.05437941 0.06894349 0.07470358 0.07961416
 0.08194716 0.09398925 0.09065943 0.08005764 0.09382553 0.08838722
 0.08548557]"
189,CaFE,HUBERT_ASR_LARGE,13,69.23076808452606,"[0.0537528  0.0495181  0.0523906  0.06189199 0.06718445 0.07140018
 0.07514567 0.08160495 0.07664931 0.07231096 0.08857499 0.08652884
 0.08713863 0.07590854]"
190,CaFE,HUBERT_ASR_LARGE,14,73.07692468166351,"[0.04802701 0.04521999 0.0474247  0.05635687 0.06127332 0.06446771
 0.06863146 0.07810933 0.07158883 0.0673922  0.08380174 0.08189608
 0.08360712 0.07621721 0.06598642]"
191,CaFE,HUBERT_ASR_LARGE,15,70.51281929016113,"[0.04626957 0.0429405  0.04552992 0.05401288 0.05878106 0.06148257
 0.0652431  0.06960242 0.0660851  0.0628266  0.07928322 0.07778976
 0.07827804 0.07094536 0.0640778  0.05685208]"
192,CaFE,HUBERT_ASR_LARGE,16,70.72649598121643,"[0.04369421 0.04005681 0.04351772 0.05086766 0.05490516 0.05726632
 0.05970929 0.06372149 0.06094329 0.0588832  0.07597481 0.07471785
 0.0768262  0.06912402 0.06148488 0.05510358 0.0532035 ]"
193,CaFE,HUBERT_ASR_LARGE,17,71.15384638309479,"[0.04059502 0.03873536 0.04236622 0.04878794 0.05173917 0.05345217
 0.05670418 0.05966118 0.05731655 0.05559372 0.07168281 0.07000602
 0.07470708 0.06551827 0.06020705 0.05300484 0.05056297 0.04935947]"
194,CaFE,HUBERT_ASR_LARGE,18,74.7863233089447,"[0.0394518  0.03696232 0.04037321 0.0467486  0.04991478 0.0518284
 0.05401605 0.05724662 0.05474305 0.05226798 0.06501759 0.06388861
 0.06778494 0.06555628 0.06102279 0.05143002 0.04814352 0.04665696
 0.04694648]"
195,CaFE,HUBERT_ASR_LARGE,19,71.36752307415009,"[0.03577205 0.03534348 0.03783895 0.04473924 0.04735446 0.04927779
 0.05172334 0.05483628 0.05224968 0.05075627 0.06482604 0.0625739
 0.06270332 0.06126369 0.05920104 0.04894881 0.0456527  0.04453266
 0.04506318 0.04534313]"
196,CaFE,HUBERT_ASR_LARGE,20,73.29059839248657,"[0.0335276  0.03301383 0.03590653 0.04229727 0.04470767 0.04625232
 0.04892798 0.0519063  0.04886497 0.04775289 0.06409392 0.06128789
 0.06058365 0.06140168 0.05880119 0.04768656 0.04264859 0.04172809
 0.04233018 0.04322674 0.04305417]"
197,CaFE,HUBERT_ASR_LARGE,21,72.43589758872986,"[0.03320207 0.03239253 0.03560939 0.04195813 0.04385254 0.04518366
 0.04729902 0.05011767 0.0478824  0.04686243 0.0595265  0.0562235
 0.05557054 0.0549392  0.05374046 0.04646155 0.04204975 0.04119004
 0.04123994 0.04227551 0.04201567 0.04040746]"
198,CaFE,HUBERT_ASR_LARGE,22,72.64957427978516,"[0.03162145 0.03200637 0.03487467 0.03999498 0.04173417 0.04236538
 0.04433301 0.04599332 0.04427743 0.04415699 0.05432964 0.05363942
 0.05729946 0.05483136 0.05341063 0.04589092 0.04234942 0.04110131
 0.04092227 0.04048289 0.03956119 0.03744291 0.03738084]"
199,CaFE,HUBERT_ASR_LARGE,23,73.71794879436493,"[0.02979412 0.03039942 0.03323657 0.03766092 0.03955263 0.04062848
 0.04259825 0.04319651 0.04146103 0.04148611 0.04910538 0.05154761
 0.05319479 0.05248437 0.05177427 0.04670461 0.04399761 0.04196058
 0.0413993  0.04082393 0.03946069 0.0366312  0.03555352 0.03534813]"
200,CaFE,HUBERT_ASR_LARGE,24,55.982905626297,"[0.0299296  0.03082546 0.03298363 0.03616537 0.03729926 0.038121
 0.03896494 0.03998674 0.03891445 0.03912462 0.04472052 0.04601478
 0.04804583 0.0472638  0.04651077 0.04397631 0.04360759 0.0434089
 0.04431104 0.04411047 0.04258395 0.03780287 0.03672999 0.03490221
 0.03369592]"
201,CaFE,HUBERT_BASE,0,36.96581274271011,[array([1.])]
202,CaFE,HUBERT_BASE,1,36.752137541770935,[0.57524505 0.42475496]
203,CaFE,HUBERT_BASE,2,39.1025647521019,[0.39165635 0.29847383 0.30986986]
204,CaFE,HUBERT_BASE,3,34.18803513050079,[0.28703134 0.22570568 0.24185946 0.24540352]
205,CaFE,HUBERT_BASE,4,41.45299196243286,[0.22822794 0.17548467 0.19355825 0.20264161 0.20008748]
206,CaFE,HUBERT_BASE,5,41.88034236431122,[0.19578847 0.14126512 0.15964837 0.16883992 0.17175335 0.16270479]
207,CaFE,HUBERT_BASE,6,42.521367967128754,"[0.1686445  0.12016219 0.13558452 0.1455766  0.147457   0.14256377
 0.14001139]"
208,CaFE,HUBERT_BASE,7,43.37606877088547,"[0.14493067 0.09928401 0.11427303 0.12730891 0.1305839  0.12824294
 0.12933614 0.12604043]"
209,CaFE,HUBERT_BASE,8,48.71794879436493,"[0.12749525 0.0831423  0.09783095 0.11141531 0.1152235  0.11329461
 0.11772661 0.11882931 0.11504214]"
210,CaFE,HUBERT_BASE,9,51.923078298568726,"[0.1118204  0.07430645 0.08576581 0.09732577 0.10077513 0.09949987
 0.10480721 0.10816043 0.11059316 0.10694579]"
211,CaFE,HUBERT_BASE,10,51.70940309762955,"[0.10351799 0.06436691 0.07309049 0.08564779 0.08769529 0.08748648
 0.09236924 0.09786335 0.1038429  0.10570242 0.09841715]"
212,CaFE,HUBERT_BASE,11,47.43589758872986,"[0.09540237 0.05919753 0.06758282 0.07757748 0.07896827 0.07859553
 0.08276906 0.08748515 0.09528372 0.09984473 0.0962957  0.08099761]"
213,CaFE,HUBERT_BASE,12,51.49572640657425,"[0.08576063 0.05375648 0.06050506 0.0687016  0.06989307 0.06960929
 0.07404276 0.07867815 0.08657242 0.09004257 0.09174202 0.08325751
 0.08743847]"
214,CaFE,HUBERT_LARGE,0,35.04273593425751,[array([1.])]
215,CaFE,HUBERT_LARGE,1,32.90598392486572,[0.33855399 0.66144598]
216,CaFE,HUBERT_LARGE,2,44.2307710647583,[0.23129756 0.21389039 0.55481204]
217,CaFE,HUBERT_LARGE,3,56.83760643005371,[0.16721305 0.14017723 0.307138   0.38547175]
218,CaFE,HUBERT_LARGE,4,57.26495683193207,[0.13544876 0.11672186 0.1862696  0.30032925 0.26123051]
219,CaFE,HUBERT_LARGE,5,58.76068472862244,[0.1115644  0.10242933 0.13270316 0.22934951 0.22418777 0.19976585]
220,CaFE,HUBERT_LARGE,6,59.40170884132385,"[0.09412098 0.08402745 0.09946541 0.18348625 0.18456849 0.17093667
 0.18339475]"
221,CaFE,HUBERT_LARGE,7,66.45299196243286,"[0.08675442 0.07831434 0.08870976 0.14236488 0.15350273 0.14735027
 0.16005576 0.14294782]"
222,CaFE,HUBERT_LARGE,8,63.247865438461304,"[0.07764034 0.06987231 0.0757193  0.12072701 0.1248644  0.12688524
 0.14191487 0.13167611 0.13070042]"
223,CaFE,HUBERT_LARGE,9,68.80342066287994,"[0.07473738 0.06528462 0.07180922 0.10127699 0.11049449 0.10955976
 0.12741214 0.11613686 0.11411898 0.10916955]"
224,CaFE,HUBERT_LARGE,10,67.09401905536652,"[0.06692018 0.05933357 0.06618148 0.08489341 0.09022116 0.09549851
 0.11024405 0.10600673 0.10257583 0.10098218 0.11714292]"
225,CaFE,HUBERT_LARGE,11,67.30769276618958,"[0.06261455 0.05711395 0.06380166 0.07461036 0.07554628 0.08102866
 0.0932054  0.09272777 0.09047098 0.0891619  0.115052   0.10466646]"
226,CaFE,HUBERT_LARGE,12,70.94017267227173,"[0.05881545 0.05524639 0.06053034 0.0681875  0.06398482 0.06774019
 0.0810301  0.08339172 0.07824734 0.08071828 0.10559957 0.10114217
 0.09536613]"
227,CaFE,HUBERT_LARGE,13,72.0085471868515,"[0.05326857 0.05102087 0.0552357  0.06117651 0.05862167 0.06341878
 0.07178848 0.07390983 0.06824106 0.07375879 0.09743651 0.09812804
 0.0961362  0.07785898]"
228,CaFE,HUBERT_LARGE,14,71.58119678497314,"[0.04931771 0.04818615 0.05089132 0.05578837 0.05458539 0.05724824
 0.06568914 0.0674292  0.06277382 0.06820623 0.08778156 0.09131918
 0.09360713 0.07680174 0.07037485]"
229,CaFE,HUBERT_LARGE,15,70.51282227039337,"[0.04662431 0.04593317 0.04989149 0.0535635  0.05203144 0.0545233
 0.06012084 0.06214642 0.05811064 0.06246775 0.08061464 0.08413845
 0.08920408 0.07311062 0.0673763  0.06014302]"
230,CaFE,HUBERT_LARGE,16,72.64957129955292,"[0.04493404 0.04269477 0.04609337 0.04961379 0.04881731 0.05120588
 0.05622754 0.05851337 0.05448739 0.05998987 0.07655653 0.07747144
 0.0843933  0.06983067 0.06437602 0.05888664 0.05590811]"
231,CaFE,HUBERT_LARGE,17,69.87179517745972,"[0.04020592 0.0403167  0.04378952 0.04592552 0.04645105 0.04821299
 0.05186586 0.05460132 0.05111436 0.05565661 0.07302871 0.07558047
 0.07986617 0.06818347 0.06203686 0.05697198 0.05433831 0.05185422]"
232,CaFE,HUBERT_LARGE,18,73.29059839248657,"[0.0397237  0.03729783 0.04099043 0.04468021 0.04588353 0.0482016
 0.05089851 0.05192388 0.04979707 0.05313534 0.06770561 0.06845408
 0.07210596 0.06344112 0.05884095 0.05434856 0.05232508 0.05045681
 0.04978973]"
233,CaFE,HUBERT_LARGE,19,71.7948704957962,"[0.03717739 0.03577215 0.03907898 0.04244549 0.04283936 0.04430892
 0.04642682 0.04805572 0.04629429 0.04979727 0.06374276 0.06697255
 0.07083219 0.06390288 0.05837662 0.05222569 0.04944325 0.04772369
 0.04756677 0.04701722]"
234,CaFE,HUBERT_LARGE,20,68.16239356994629,"[0.03522225 0.03413397 0.03737434 0.03994567 0.04131619 0.04341178
 0.0455814  0.04658269 0.04473265 0.0475401  0.0587971  0.06086231
 0.06483939 0.05778401 0.05443118 0.0505797  0.04909853 0.04666288
 0.04740605 0.04703411 0.04666372]"
235,CaFE,HUBERT_LARGE,21,73.71794879436493,"[0.03414144 0.03359002 0.03710241 0.0390214  0.04039165 0.04102035
 0.04259902 0.04394368 0.04274912 0.04523781 0.05514558 0.0582002
 0.05832574 0.05790155 0.0529064  0.04775112 0.04543917 0.04404435
 0.04469182 0.04444289 0.04523356 0.0461207 ]"
236,CaFE,HUBERT_LARGE,22,71.15384638309479,"[0.03263045 0.03195252 0.03506038 0.03612335 0.03820636 0.03909029
 0.0404836  0.04148293 0.04073995 0.04302443 0.05193515 0.05688392
 0.05616571 0.05515887 0.05136005 0.04607926 0.04348787 0.04231316
 0.04335715 0.04293607 0.04356009 0.04462876 0.04333965]"
237,CaFE,HUBERT_LARGE,23,73.29059839248657,"[0.03202349 0.03212493 0.03543881 0.03592835 0.03724611 0.03802405
 0.03885366 0.03984624 0.03956399 0.04104226 0.04743022 0.05282744
 0.05102082 0.0506475  0.04738687 0.04203809 0.03871669 0.03936245
 0.0405376  0.04087867 0.04114687 0.04336795 0.04255172 0.05199515]"
238,CaFE,HUBERT_LARGE,24,66.88034236431122,"[0.03384516 0.03271194 0.03458208 0.03521904 0.03545112 0.03623842
 0.03649725 0.03733933 0.03723373 0.03881022 0.04418389 0.04740593
 0.04721172 0.0449334  0.04248413 0.03895435 0.03644324 0.03684128
 0.03782648 0.03875475 0.03975521 0.04287286 0.04265681 0.05187217
 0.04987548]"
239,CaFE,WAV2VEC2_ASR_LARGE_960H,0,42.307692766189575,[array([1.])]
240,CaFE,WAV2VEC2_ASR_LARGE_960H,1,50.42735040187836,[0.42848302 0.57151693]
241,CaFE,WAV2VEC2_ASR_LARGE_960H,2,47.43589758872986,[0.24905362 0.31427588 0.43667054]
242,CaFE,WAV2VEC2_ASR_LARGE_960H,3,44.65811997652054,[0.16252667 0.19427799 0.32809085 0.31510447]
243,CaFE,WAV2VEC2_ASR_LARGE_960H,4,52.35042721033096,[0.12061209 0.13240388 0.19839881 0.26082064 0.28776461]
244,CaFE,WAV2VEC2_ASR_LARGE_960H,5,58.54701101779938,[0.0958632  0.10118842 0.12451586 0.16814678 0.24570928 0.26457645]
245,CaFE,WAV2VEC2_ASR_LARGE_960H,6,62.82051205635071,"[0.08221494 0.08300238 0.08761523 0.09911577 0.1913273  0.23351173
 0.22321266]"
246,CaFE,WAV2VEC2_ASR_LARGE_960H,7,48.71795028448105,"[0.0712605  0.07128696 0.07000379 0.07119598 0.13007479 0.18832933
 0.19697168 0.200877  ]"
247,CaFE,WAV2VEC2_ASR_LARGE_960H,8,60.68376004695892,"[0.06301354 0.06284635 0.06029874 0.05916953 0.08338026 0.15007167
 0.16519555 0.18635692 0.16966744]"
